"year","month","day","dep_time","dep_delay","arr_time","carrier","airline","arr_delay","tailnum","flight","origin","dest","air_time","distance","hour","minute","temp","wind","precip","visib"
2013,1,30,727,-3,1012,"DL","Delta Air Lines Inc.",8,"N355NB",807,"EWR","ATL",141,746,7,27,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,801,-4,1054,"B6","JetBlue Airways",-19,"N641JB",17,"JFK","FLL",154,1069,8,1,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,835,-5,946,"UA","United Air Lines Inc.",-13,"N33209",1580,"EWR","BOS",43,200,8,35,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,925,-10,1220,"B6","JetBlue Airways",-11,"N510JB",41,"JFK","MCO",139,944,9,25,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1009,24,1131,"WN","Southwest Airlines Co.",-4,"N753SW",469,"LGA","BNA",126,764,10,9,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1141,11,1332,"US","US Airways Inc.",-2,"N559UW",1625,"LGA","CLT",91,544,11,41,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1206,66,1317,"US","US Airways Inc.",63,"N745VJ",2171,"LGA","DCA",49,214,12,6,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1216,-4,1512,"B6","JetBlue Airways",-21,"N793JB",209,"JFK","LGB",336,2465,12,16,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1356,121,1459,"9E","Endeavor Air Inc.",115,"N935XJ",3483,"JFK","BOS",41,187,13,56,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1424,29,1729,"DL","Delta Air Lines Inc.",21,"N330NW",2079,"LGA","FLL",153,1076,14,24,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1458,28,1759,"AA","American Airlines Inc.",24,"N4YMAA",883,"EWR","DFW",216,1372,14,58,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1631,-4,1830,"B6","JetBlue Airways",-11,"N265JB",1085,"JFK","CLT",100,541,16,31,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1638,78,1758,"EV","ExpressJet Airlines Inc.",74,"N16976",4581,"EWR","MKE",121,725,16,38,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1645,0,1947,"AA","American Airlines Inc.",-18,"N332AA",181,"JFK","LAX",333,2475,16,45,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1807,9,1936,"UA","United Air Lines Inc.",0,"N17719",1139,"EWR","ORD",120,719,18,7,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1810,0,2037,"UA","United Air Lines Inc.",-27,"N435UA",477,"EWR","LAS",305,2227,18,10,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1827,-3,2136,"UA","United Air Lines Inc.",-12,"N78511",1165,"EWR","LAX",344,2454,18,27,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,1936,191,2240,"B6","JetBlue Airways",166,"N625JB",675,"JFK","LAX",330,2475,19,36,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,2014,14,2312,"UA","United Air Lines Inc.",-6,"N485UA",890,"EWR","MIA",161,1085,20,14,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,2031,96,2342,"VX","Virgin America",57,"N638VA",29,"JFK","SFO",348,2586,20,31,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,2128,28,2310,"MQ","Envoy Air",35,"N737MQ",4507,"LGA","RDU",78,431,21,28,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,2134,199,2326,"9E","Endeavor Air Inc.",169,"N909XJ",3424,"JFK","DTW",85,509,21,34,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,2224,144,2316,"EV","ExpressJet Airlines Inc.",135,"N10575",4309,"EWR","ALB",31,143,22,24,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,NA,NA,NA,"9E","Endeavor Air Inc.",NA,"",3368,"JFK","PIT",NA,340,NA,NA,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,NA,NA,NA,"EV","ExpressJet Airlines Inc.",NA,"N12136",4381,"EWR","DTW",NA,488,NA,NA,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,NA,NA,NA,"MQ","Envoy Air",NA,"N833MQ",4491,"LGA","CLE",NA,419,NA,NA,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,30,NA,NA,NA,"MQ","Envoy Air",NA,"N942MQ",4323,"JFK","ORF",NA,290,NA,NA,47.6375,4.69901833333333,0.02,3.85916666666667
2013,1,31,1,181,124,"WN","Southwest Airlines Co.",179,"N550WN",530,"LGA","MDW",127,725,0,1,51.17,24.3102275,0.39,8.375
2013,1,31,628,-7,932,"AA","American Airlines Inc.",-8,"N3JJAA",711,"LGA","DFW",222,1389,6,28,51.17,24.3102275,0.39,8.375
2013,1,31,644,-1,1003,"UA","United Air Lines Inc.",11,"N845UA",719,"EWR","DFW",223,1372,6,44,51.17,24.3102275,0.39,8.375
2013,1,31,659,-6,1026,"VX","Virgin America",-9,"N627VA",399,"JFK","LAX",339,2475,6,59,51.17,24.3102275,0.39,8.375
2013,1,31,748,-5,946,"DL","Delta Air Lines Inc.",-20,"N315NB",2119,"LGA","MSP",144,1020,7,48,51.17,24.3102275,0.39,8.375
2013,1,31,804,-6,1052,"FL","AirTran Airways Corporation",8,"N922AT",346,"LGA","ATL",130,762,8,4,51.17,24.3102275,0.39,8.375
2013,1,31,824,4,956,"MQ","Envoy Air",1,"N505MQ",4655,"LGA","BNA",122,764,8,24,51.17,24.3102275,0.39,8.375
2013,1,31,827,-3,1314,"DL","Delta Air Lines Inc.",-21,"N637DL",301,"JFK","SJU",191,1598,8,27,51.17,24.3102275,0.39,8.375
2013,1,31,913,30,1210,"EV","ExpressJet Airlines Inc.",55,"N11193",4388,"EWR","JAX",142,820,9,13,51.17,24.3102275,0.39,8.375
2013,1,31,927,-3,1308,"B6","JetBlue Airways",22,"N504JB",375,"LGA","FLL",174,1076,9,27,51.17,24.3102275,0.39,8.375
2013,1,31,958,-2,1251,"UA","United Air Lines Inc.",-30,"N464UA",499,"EWR","SEA",324,2402,9,58,51.17,24.3102275,0.39,8.375
2013,1,31,1131,61,1315,"MQ","Envoy Air",60,"N711MQ",4471,"LGA","RDU",86,431,11,31,51.17,24.3102275,0.39,8.375
2013,1,31,1417,-3,1627,"MQ","Envoy Air",7,"N505MQ",4588,"LGA","MSP",145,1020,14,17,51.17,24.3102275,0.39,8.375
2013,1,31,1445,1,1803,"B6","JetBlue Airways",18,"N603JB",141,"JFK","PBI",167,1028,14,45,51.17,24.3102275,0.39,8.375
2013,1,31,1446,-4,1650,"MQ","Envoy Air",5,"N638MQ",4172,"JFK","CLE",81,425,14,46,51.17,24.3102275,0.39,8.375
2013,1,31,1533,-2,1843,"AA","American Airlines Inc.",-7,"N3JJAA",763,"LGA","DFW",216,1389,15,33,51.17,24.3102275,0.39,8.375
2013,1,31,1552,137,1914,"B6","JetBlue Airways",161,"N520JB",1161,"LGA","PBI",162,1035,15,52,51.17,24.3102275,0.39,8.375
2013,1,31,1600,-5,1930,"DL","Delta Air Lines Inc.",-14,"N956DL",1508,"JFK","RSW",173,1074,16,0,51.17,24.3102275,0.39,8.375
2013,1,31,1646,-4,1748,"AA","American Airlines Inc.",-32,"N3AAAA",1790,"JFK","BOS",39,187,16,46,51.17,24.3102275,0.39,8.375
2013,1,31,1704,115,1957,"EV","ExpressJet Airlines Inc.",136,"N19966",3817,"EWR","JAX",141,820,17,4,51.17,24.3102275,0.39,8.375
2013,1,31,1811,-4,2016,"DL","Delta Air Lines Inc.",-10,"N332NW",2019,"LGA","MSP",143,1020,18,11,51.17,24.3102275,0.39,8.375
2013,1,31,1908,-2,2229,"B6","JetBlue Airways",-2,"N805JB",87,"JFK","SLC",278,1990,19,8,51.17,24.3102275,0.39,8.375
2013,1,31,1910,11,2301,"B6","JetBlue Airways",14,"N556JB",179,"JFK","PHX",309,2153,19,10,51.17,24.3102275,0.39,8.375
2013,1,31,1937,-3,2313,"AA","American Airlines Inc.",33,"N3JPAA",1787,"JFK","TPA",174,1005,19,37,51.17,24.3102275,0.39,8.375
2013,1,31,1948,143,2222,"EV","ExpressJet Airlines Inc.",169,"N12136",4323,"EWR","CVG",111,569,19,48,51.17,24.3102275,0.39,8.375
2013,1,31,2250,-3,13,"B6","JetBlue Airways",-2,"N794JB",112,"JFK","BUF",56,301,22,50,51.17,24.3102275,0.39,8.375
2013,1,31,2254,174,102,"EV","ExpressJet Airlines Inc.",174,"N14162",3822,"EWR","TYS",112,631,22,54,51.17,24.3102275,0.39,8.375
2013,1,31,NA,NA,NA,"EV","ExpressJet Airlines Inc.",NA,"N14959",4596,"EWR","STL",NA,872,NA,NA,51.17,24.3102275,0.39,8.375
2013,2,1,520,-5,816,"UA","United Air Lines Inc.",-4,"N24211",1018,"EWR","IAH",209,1400,5,20,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,600,0,833,"DL","Delta Air Lines Inc.",-4,"N666DN",461,"LGA","ATL",129,762,6,0,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,659,26,842,"EV","ExpressJet Airlines Inc.",29,"N16561",4424,"EWR","RDU",77,416,6,59,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,711,-9,824,"FL","AirTran Airways Corporation",-21,"N891AT",850,"LGA","MKE",112,738,7,11,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,724,-6,1023,"UA","United Air Lines Inc.",-22,"N73283",10,"LGA","IAH",215,1416,7,24,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,738,-7,914,"AA","American Airlines Inc.",-16,"N4XYAA",309,"LGA","ORD",121,733,7,38,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,754,-6,1119,"UA","United Air Lines Inc.",-6,"N525UA",397,"JFK","SFO",349,2586,7,54,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,756,9,1129,"B6","JetBlue Airways",3,"N789JB",643,"JFK","SFO",369,2586,7,56,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,758,53,1023,"UA","United Air Lines Inc.",40,"N75854",1485,"EWR","LAS",299,2227,7,58,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,817,14,927,"EV","ExpressJet Airlines Inc.",9,"N13553",4233,"EWR","BTV",45,266,8,17,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,825,-5,934,"WN","Southwest Airlines Co.",-16,"N455WN",369,"EWR","MDW",110,711,8,25,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,830,105,942,"EV","ExpressJet Airlines Inc.",105,"N11140",4241,"EWR","DCA",54,199,8,30,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,848,-7,1036,"EV","ExpressJet Airlines Inc.",-26,"N607LR",4913,"EWR","DTW",76,488,8,48,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,854,-6,1041,"DL","Delta Air Lines Inc.",-35,"N358NW",181,"LGA","DTW",80,502,8,54,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,908,0,1408,"UA","United Air Lines Inc.",-1,"N14704",1519,"EWR","STT",204,1634,9,8,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,943,-7,1051,"WN","Southwest Airlines Co.",-39,"N473WN",1964,"LGA","MKE",108,738,9,43,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1134,4,1333,"UA","United Air Lines Inc.",-23,"N77258",1625,"EWR","DEN",220,1605,11,34,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1247,-3,1458,"WN","Southwest Airlines Co.",-22,"N416WN",390,"LGA","DEN",234,1620,12,47,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1446,11,1746,"DL","Delta Air Lines Inc.",4,"N343NB",1902,"LGA","PBI",154,1035,14,46,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1506,0,1826,"UA","United Air Lines Inc.",7,"N13113",54,"EWR","LAX",353,2454,15,6,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1603,33,1849,"MQ","Envoy Air",44,"N725MQ",4525,"LGA","XNA",186,1147,16,3,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1619,14,1924,"9E","Endeavor Air Inc.",-1,"N934XJ",3325,"JFK","DFW",211,1391,16,19,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1654,-6,2028,"DL","Delta Air Lines Inc.",-21,"N722TW",31,"JFK","SFO",366,2586,16,54,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1722,-3,1906,"MQ","Envoy Air",11,"N612MQ",4255,"JFK","BNA",124,765,17,22,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1756,-9,1954,"MQ","Envoy Air",-1,"N0EGMQ",4626,"LGA","CMH",78,479,17,56,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,1901,51,2038,"MQ","Envoy Air",53,"N711MQ",4484,"LGA","BNA",121,764,19,1,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,2025,60,2153,"9E","Endeavor Air Inc.",68,"N8611A",4127,"JFK","IAD",49,228,20,25,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,2058,-2,2257,"MQ","Envoy Air",7,"N505MQ",4584,"LGA","CLT",83,544,20,58,30.005,17.3575983333333,0,9.95833333333333
2013,2,1,2145,-14,2248,"DL","Delta Air Lines Inc.",-28,"N327NW",2155,"LGA","PWM",45,269,21,45,30.005,17.3575983333333,0,9.95833333333333
2013,2,2,752,-8,1048,"B6","JetBlue Airways",-6,"N564JB",517,"EWR","MCO",143,937,7,52,24.6275,12.0352408333333,0,10
2013,2,2,808,-7,953,"US","US Airways Inc.",-22,"N821AW",675,"EWR","CLT",82,529,8,8,24.6275,12.0352408333333,0,10
2013,2,2,819,0,1256,"B6","JetBlue Airways",-11,"N595JB",717,"JFK","SJU",197,1598,8,19,24.6275,12.0352408333333,0,10
2013,2,2,900,-5,1058,"MQ","Envoy Air",-17,"N737MQ",4478,"LGA","DTW",88,502,9,0,24.6275,12.0352408333333,0,10
2013,2,2,1120,10,1344,"B6","JetBlue Airways",8,"N337JB",1925,"JFK","MSY",189,1182,11,20,24.6275,12.0352408333333,0,10
2013,2,2,1217,-3,1313,"WN","Southwest Airlines Co.",-12,"N765SW",1045,"EWR","BWI",37,169,12,17,24.6275,12.0352408333333,0,10
2013,2,2,1250,25,1605,"UA","United Air Lines Inc.",7,"N87507",1575,"EWR","SFO",359,2565,12,50,24.6275,12.0352408333333,0,10
2013,2,2,1257,-3,1529,"DL","Delta Air Lines Inc.",-8,"N541US",781,"LGA","ATL",115,762,12,57,24.6275,12.0352408333333,0,10
2013,2,2,1355,10,1703,"AA","American Airlines Inc.",-2,"N3BAAA",1073,"LGA","MIA",166,1096,13,55,24.6275,12.0352408333333,0,10
2013,2,2,1359,4,1530,"EV","ExpressJet Airlines Inc.",-45,"N740EV",5469,"LGA","MEM",138,963,13,59,24.6275,12.0352408333333,0,10
2013,2,2,1710,40,1905,"DL","Delta Air Lines Inc.",25,"N957DL",2231,"LGA","DTW",91,502,17,10,24.6275,12.0352408333333,0,10
2013,2,2,1710,10,1924,"DL","Delta Air Lines Inc.",-19,"N327NW",1499,"LGA","ATL",115,762,17,10,24.6275,12.0352408333333,0,10
2013,2,2,1722,-3,2029,"AA","American Airlines Inc.",-11,"N3BDAA",145,"JFK","SAN",347,2446,17,22,24.6275,12.0352408333333,0,10
2013,2,2,1733,73,1828,"EV","ExpressJet Airlines Inc.",64,"N31131",4271,"EWR","ALB",35,143,17,33,24.6275,12.0352408333333,0,10
2013,2,2,1745,110,1928,"B6","JetBlue Airways",102,"N178JB",1053,"JFK","PIT",69,340,17,45,24.6275,12.0352408333333,0,10
2013,2,2,1756,-4,1935,"DL","Delta Air Lines Inc.",-39,"N323US",2019,"LGA","MSP",144,1020,17,56,24.6275,12.0352408333333,0,10
2013,2,2,1835,25,2140,"AA","American Airlines Inc.",10,"N3FYAA",1611,"LGA","MIA",165,1096,18,35,24.6275,12.0352408333333,0,10
2013,2,2,1845,-10,2128,"DL","Delta Air Lines Inc.",-44,"N920DE",2391,"JFK","TPA",142,1005,18,45,24.6275,12.0352408333333,0,10
2013,2,2,2038,-7,2252,"B6","JetBlue Airways",-18,"N353JB",115,"JFK","MSY",164,1182,20,38,24.6275,12.0352408333333,0,10
2013,2,2,2137,-17,51,"B6","JetBlue Airways",1,"N585JB",515,"EWR","FLL",154,1065,21,37,24.6275,12.0352408333333,0,10
2013,2,3,629,-7,942,"UA","United Air Lines Inc.",-3,"N14219",1701,"EWR","FLL",152,1065,6,29,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,715,5,1212,"B6","JetBlue Airways",9,"N537JB",715,"JFK","SJU",207,1598,7,15,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,803,-7,1126,"DL","Delta Air Lines Inc.",10,"N907DE",1959,"JFK","MCO",139,944,8,3,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,844,89,1210,"AA","American Airlines Inc.",85,"N319AA",443,"JFK","MIA",156,1089,8,44,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,902,-3,1105,"MQ","Envoy Air",-10,"N722MQ",4478,"LGA","DTW",79,502,9,2,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,913,-1,1104,"EV","ExpressJet Airlines Inc.",-4,"N11106",4178,"EWR","STL",131,872,9,13,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,928,33,1118,"EV","ExpressJet Airlines Inc.",17,"N18120",4383,"EWR","DTW",81,488,9,28,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1126,1,1409,"UA","United Air Lines Inc.",23,"N36247",1698,"EWR","DEN",253,1605,11,26,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1241,-9,1526,"UA","United Air Lines Inc.",-39,"N16713",1612,"EWR","DFW",204,1372,12,41,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1329,5,1629,"B6","JetBlue Airways",5,"N746JB",505,"EWR","FLL",146,1065,13,29,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1343,23,1454,"EV","ExpressJet Airlines Inc.",18,"N13914",4231,"EWR","IAD",43,212,13,43,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1403,-7,1539,"MQ","Envoy Air",-16,"N722MQ",4491,"LGA","CLE",68,419,14,3,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1446,14,1613,"UA","United Air Lines Inc.",5,"N445UA",459,"EWR","ORD",119,719,14,46,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1527,42,1714,"EV","ExpressJet Airlines Inc.",34,"N16951",4381,"EWR","DTW",84,488,15,27,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1529,-1,1741,"US","US Airways Inc.",7,"N764US",1665,"LGA","CLT",88,544,15,29,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1617,17,1827,"MQ","Envoy Air",7,"N640MQ",3985,"JFK","CVG",103,589,16,17,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1645,60,1954,"AA","American Airlines Inc.",44,"N319AA",133,"JFK","LAX",345,2475,16,45,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1648,-2,1806,"DL","Delta Air Lines Inc.",-35,"N321NB",1536,"LGA","PIT",58,335,16,48,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1710,-5,1958,"DL","Delta Air Lines Inc.",-21,"N981DL",1585,"LGA","MCO",136,950,17,10,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1718,-2,1904,"MQ","Envoy Air",-1,"N737MQ",4479,"LGA","RDU",76,431,17,18,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1737,31,2040,"UA","United Air Lines Inc.",2,"N67134",1284,"EWR","SFO",335,2565,17,37,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1801,-9,2155,"UA","United Air Lines Inc.",5,"N820UA",594,"EWR","PHX",326,2133,18,1,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,1947,7,2053,"9E","Endeavor Air Inc.",-13,"N8577D",4091,"JFK","BWI",40,184,19,47,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,2044,-2,2248,"UA","United Air Lines Inc.",-25,"N87513",1169,"EWR","MSY",167,1167,20,44,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,2105,80,2323,"9E","Endeavor Air Inc.",42,"N921XJ",3314,"JFK","JAX",118,828,21,5,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,2109,11,2212,"B6","JetBlue Airways",5,"N565JB",1020,"JFK","BOS",36,187,21,9,26.705,5.8977475,0.02,7.79166666666667
2013,2,3,NA,NA,NA,"EV","ExpressJet Airlines Inc.",NA,"N13992",4640,"EWR","DAY",NA,533,NA,NA,26.705,5.8977475,0.02,7.79166666666667
2013,2,4,600,-10,814,"EV","ExpressJet Airlines Inc.",-4,"N758EV",4941,"EWR","MSP",165,1008,6,0,27.335,14.0011566666667,0,10
2013,2,4,620,-10,1123,"AA","American Airlines Inc.",-17,"N3HYAA",413,"JFK","SJU",198,1598,6,20,27.335,14.0011566666667,0,10
2013,2,4,630,0,857,"MQ","Envoy Air",27,"N510MQ",4576,"LGA","CLT",85,544,6,30,27.335,14.0011566666667,0,10
2013,2,4,640,4,926,"UA","United Air Lines Inc.",-19,"N12216",1701,"EWR","FLL",151,1065,6,40,27.335,14.0011566666667,0,10
2013,2,4,704,-1,1000,"B6","JetBlue Airways",-1,"N607JB",389,"LGA","MCO",145,950,7,4,27.335,14.0011566666667,0,10
2013,2,4,729,-6,1040,"B6","JetBlue Airways",-6,"N804JB",341,"JFK","SRQ",159,1041,7,29,27.335,14.0011566666667,0,10
2013,2,4,815,5,1036,"FL","AirTran Airways Corporation",-8,"N964AT",346,"LGA","ATL",120,762,8,15,27.335,14.0011566666667,0,10
2013,2,4,837,-8,949,"9E","Endeavor Air Inc.",-26,"N902XJ",3405,"JFK","DCA",42,213,8,37,27.335,14.0011566666667,0,10
2013,2,4,902,-8,1056,"B6","JetBlue Airways",1,"N265JB",1103,"JFK","RDU",83,427,9,2,27.335,14.0011566666667,0,10
2013,2,4,935,0,1224,"B6","JetBlue Airways",-13,"N517JB",361,"LGA","PBI",153,1035,9,35,27.335,14.0011566666667,0,10
2013,2,4,1001,2,1234,"B6","JetBlue Airways",-13,"N633JB",197,"JFK","LAS",314,2248,10,1,27.335,14.0011566666667,0,10
2013,2,4,1057,72,1248,"AA","American Airlines Inc.",78,"N4WSAA",319,"LGA","ORD",145,733,10,57,27.335,14.0011566666667,0,10
2013,2,4,1122,-8,1325,"US","US Airways Inc.",-9,"N112US",1625,"LGA","CLT",93,544,11,22,27.335,14.0011566666667,0,10
2013,2,4,1335,42,1628,"UA","United Air Lines Inc.",33,"N76265",1641,"EWR","MCO",150,937,13,35,27.335,14.0011566666667,0,10
2013,2,4,1416,17,1526,"EV","ExpressJet Airlines Inc.",9,"N825AS",5712,"JFK","IAD",49,228,14,16,27.335,14.0011566666667,0,10
2013,2,4,1428,-7,1543,"YV","Mesa Airlines Inc.",-16,"N513MJ",3750,"LGA","IAD",50,229,14,28,27.335,14.0011566666667,0,10
2013,2,4,1440,20,1640,"MQ","Envoy Air",20,"N506MQ",4588,"LGA","MSP",150,1020,14,40,27.335,14.0011566666667,0,10
2013,2,4,1503,-2,1728,"UA","United Air Lines Inc.",-6,"N569UA",745,"LGA","DEN",240,1620,15,3,27.335,14.0011566666667,0,10
2013,2,4,1520,0,1836,"DL","Delta Air Lines Inc.",-6,"N334NW",2115,"LGA","MIA",170,1096,15,20,27.335,14.0011566666667,0,10
2013,2,4,1541,-9,1807,"9E","Endeavor Air Inc.",-19,"N905XJ",3427,"JFK","IND",113,665,15,41,27.335,14.0011566666667,0,10
2013,2,4,1603,3,1924,"B6","JetBlue Airways",15,"N760JB",157,"JFK","MCO",152,944,16,3,27.335,14.0011566666667,0,10
2013,2,4,1615,35,1802,"9E","Endeavor Air Inc.",46,"N8709A",4178,"JFK","ROC",56,264,16,15,27.335,14.0011566666667,0,10
2013,2,4,1709,-1,2027,"AA","American Airlines Inc.",12,"N3ADAA",695,"JFK","AUS",233,1521,17,9,27.335,14.0011566666667,0,10
2013,2,4,1725,159,2035,"UA","United Air Lines Inc.",158,"N465UA",337,"LGA","IAH",219,1416,17,25,27.335,14.0011566666667,0,10
2013,2,4,1733,78,1945,"WN","Southwest Airlines Co.",60,"N483WN",161,"EWR","DEN",226,1605,17,33,27.335,14.0011566666667,0,10
2013,2,4,1747,77,2111,"VX","Virgin America",56,"N851VA",27,"JFK","SFO",359,2586,17,47,27.335,14.0011566666667,0,10
2013,2,4,1750,-10,1950,"US","US Airways Inc.",-16,"N650AW",373,"JFK","CLT",91,541,17,50,27.335,14.0011566666667,0,10
2013,2,4,1755,-5,1950,"UA","United Air Lines Inc.",11,"N811UA",691,"LGA","ORD",151,733,17,55,27.335,14.0011566666667,0,10
2013,2,4,1803,-2,1953,"WN","Southwest Airlines Co.",18,"N963WN",389,"LGA","MDW",120,725,18,3,27.335,14.0011566666667,0,10
2013,2,4,1900,0,2019,"UA","United Air Lines Inc.",-21,"N470UA",954,"EWR","ORD",117,719,19,0,27.335,14.0011566666667,0,10
2013,2,4,1916,-4,2226,"DL","Delta Air Lines Inc.",-49,"N3758Y",1345,"JFK","PHX",293,2153,19,16,27.335,14.0011566666667,0,10
2013,2,4,2057,119,2235,"EV","ExpressJet Airlines Inc.",100,"N712EV",5038,"LGA","BHM",145,866,20,57,27.335,14.0011566666667,0,10
2013,2,4,2100,15,2203,"B6","JetBlue Airways",10,"N334JB",1178,"EWR","BOS",44,200,21,0,27.335,14.0011566666667,0,10
2013,2,4,NA,NA,NA,"MQ","Envoy Air",NA,"N722MQ",4485,"LGA","CMH",NA,479,NA,NA,27.335,14.0011566666667,0,10
2013,2,5,608,8,743,"AA","American Airlines Inc.",-2,"N3HBAA",301,"LGA","ORD",132,733,6,8,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,624,-6,914,"DL","Delta Air Lines Inc.",15,"N329NB",2006,"LGA","MSY",178,1183,6,24,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,639,24,858,"US","US Airways Inc.",38,"N713UW",1791,"JFK","CLT",90,541,6,39,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,719,4,1045,"AA","American Airlines Inc.",0,"N5DWAA",443,"JFK","MIA",162,1089,7,19,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,804,-6,937,"MQ","Envoy Air",-18,"N806MQ",4406,"JFK","RDU",74,427,8,4,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,812,13,1052,"EV","ExpressJet Airlines Inc.",31,"N17196",4530,"EWR","OMA",179,1134,8,12,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,814,-5,1311,"B6","JetBlue Airways",5,"N534JB",717,"JFK","SJU",200,1598,8,14,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,841,-4,1025,"EV","ExpressJet Airlines Inc.",19,"N16961",4112,"EWR","RIC",65,277,8,41,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,921,-9,1223,"B6","JetBlue Airways",-22,"N599JB",375,"LGA","FLL",150,1076,9,21,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,1147,-13,1256,"MQ","Envoy Air",-19,"N713MQ",4425,"JFK","DCA",47,213,11,47,28.9325,4.98671333333333,0.01,7.20833333333333
2013,2,5,1258,43,1405,"EV","ExpressJet Airlines Inc.",37,"N14953",4087,"EWR","PWM",46,284,12,58,28.9325,4.98671333333333,0.01,7.20833333333333
